# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       5.785222731444e+07       2.118998799482e-13       7.517211592130e-03       7.696067573381e+09       1.372278256169e+04       2.372040448832e-04       7.938935498683e+11       4.340051418721e-03       3.082190218394e+19       4.816780663446e+14       2.548943123963e+15       2.840452328892e+19       9.468174429640e+18       5.697620130165e-08       5.922945609405e+19       1.984509057802e-04       6.968951105146e-02 
       5.745007673429e+07       2.148768359745e-13       7.569831399451e-03       7.589444831620e+09       1.372278250907e+04       2.388644724301e-04       7.883749218769e+11       4.370431300383e-03       2.997378270339e+19       4.717028044455e+14       2.496156051011e+15       2.762292228995e+19       9.207640763318e+18       5.697620130165e-08       5.759967285220e+19       1.985473785171e-04       6.965617407505e-02 
       5.705072163980e+07       2.178956147192e-13       7.622819537573e-03       7.484299270335e+09       1.372278245608e+04       2.405365229591e-04       7.828946557483e+11       4.401023834498e-03       2.914900073892e+19       4.619341241908e+14       2.444462166434e+15       2.686282843272e+19       8.954276144241e+18       5.697620130165e-08       5.601473556793e+19       1.986438519834e-04       6.962287315690e-02 
       5.665414259860e+07       2.209568037382e-13       7.676178582187e-03       7.380610424201e+09       1.372278240272e+04       2.422202778309e-04       7.774524848162e+11       4.431830509538e-03       2.834691411726e+19       4.523677473997e+14       2.393838830960e+15       2.612364990998e+19       8.707883303326e+18       5.697620130165e-08       5.447341023382e+19       1.987403261846e-04       6.958960827231e-02 
       5.626032031339e+07       2.240609988420e-13       7.729911128990e-03       7.278358111426e+09       1.372278234899e+04       2.439158189757e-04       7.720481442680e+11       4.462852824394e-03       2.756689833571e+19       4.429994844898e+14       2.344263874166e+15       2.540481119910e+19       8.468270399699e+18       5.697620130165e-08       5.297449679816e+19       1.988368011263e-04       6.955637939682e-02 
       5.586923562104e+07       2.272088042111e-13       7.784019795508e-03       7.177522429825e+09       1.372278229488e+04       2.456232288972e-04       7.666813711318e+11       4.494092288448e-03       2.680834607584e+19       4.338252326424e+14       2.295715584763e+15       2.470575261398e+19       8.235250871328e+18       5.697620130165e-08       5.151682823064e+19       1.989332768138e-04       6.952318650625e-02 
       5.548086949159e+07       2.304008325141e-13       7.838507212000e-03       7.078083752943e+09       1.372278224040e+04       2.473425906768e-04       7.613519042636e+11       4.525550421646e-03       2.607066673070e+19       4.248409740058e+14       2.248172701091e+15       2.402592986930e+19       8.008643289768e+18       5.697620130165e-08       5.009926961368e+19       1.990297532529e-04       6.949002957665e-02 
       5.509520302739e+07       2.336377050267e-13       7.893376030552e-03       6.980022726237e+09       1.372278218553e+04       2.490739879773e-04       7.560594843350e+11       4.557228754572e-03       2.535328594491e+19       4.160427739355e+14       2.201614401804e+15       2.336481365670e+19       7.788271218901e+18       5.697620130165e-08       4.872071725879e+19       1.991262304493e-04       6.945690858436e-02 
       5.471221746214e+07       2.369200517526e-13       7.948628921440e-03       6.883320263308e+09       1.372278213027e+04       2.508175050472e-04       7.508038538199e+11       4.589128828523e-03       2.465564516751e+19       4.074267792711e+14       2.156020296757e+15       2.272188923268e+19       7.573963077560e+18       5.697620130165e-08       4.738009784727e+19       1.992227084084e-04       6.942382350593e-02 
       5.433189416001e+07       2.402485115460e-13       8.004268571312e-03       6.787957542187e+09       1.372278207463e+04       2.525732267247e-04       7.455847569827e+11       4.621252195583e-03       2.397720121708e+19       3.989892166489e+14       2.111370418069e+15       2.209665601783e+19       7.365552005943e+18       5.697620130165e-08       4.607636759454e+19       1.993191871362e-04       6.939077431822e-02 
       5.395421461470e+07       2.436237322364e-13       8.060297688644e-03       6.693916001671e+09       1.372278201860e+04       2.543412384419e-04       7.404019398653e+11       4.653600418700e-03       2.331742585877e+19       3.907263908491e+14       2.067645211384e+15       2.148862720706e+19       7.162875735687e+18       5.697620130165e-08       4.480851143743e+19       1.994156666383e-04       6.935776099833e-02 
       5.357916044855e+07       2.470463707541e-13       8.116718998281e-03       6.601177337710e+09       1.372278196218e+04       2.561216262289e-04       7.352551502751e+11       4.686175071761e-03       2.267580539308e+19       3.826346831779e+14       2.024825527303e+15       2.089732939060e+19       6.965776463535e+18       5.697620130165e-08       4.357554224390e+19       1.995121469206e-04       6.932478352360e-02 
       5.320671341166e+07       2.505170932585e-13       8.173535245078e-03       6.509723499843e+09       1.372278190537e+04       2.579144767180e-04       7.301441377724e+11       4.718977739668e-03       2.205184025585e+19       3.747105498824e+14       1.982892613001e+15       2.032230218540e+19       6.774100728467e+18       5.697620130165e-08       4.237650004441e+19       1.996086279889e-04       6.929184187167e-02 
       5.283685538098e+07       2.540365752676e-13       8.230749197537e-03       6.419536687689e+09       1.372278184815e+04       2.597198771480e-04       7.250686536584e+11       4.752010018417e-03       2.144504462932e+19       3.669505205984e+14       1.941828104012e+15       1.976309787664e+19       6.587699292214e+18       5.697620130165e-08       4.121045128458e+19       1.997051098490e-04       6.925893602043e-02 
       5.246956835946e+07       2.576055017894e-13       8.288363635074e-03       6.330599347477e+09       1.372278179054e+04       2.615379153682e-04       7.200284509634e+11       4.785273515175e-03       2.085494606387e+19       3.593511968313e+14       1.901614016188e+15       1.921928106919e+19       6.406427023065e+18       5.697620130165e-08       4.007648809828e+19       1.998015925070e-04       6.922606594801e-02 
       5.210483447512e+07       2.612245674551e-13       8.346381360752e-03       6.242894168633e+09       1.372278173252e+04       2.633686798430e-04       7.150232844340e+11       4.818769848354e-03       2.028108511017e+19       3.519092504670e+14       1.862232737820e+15       1.869042834860e+19       6.230142782865e+18       5.697620130165e-08       3.897372760075e+19       1.998980759689e-04       6.919323163284e-02 
       5.174263598025e+07       2.648944766548e-13       8.404805201280e-03       6.156404080409e+09       1.372278167410e+04       2.652122596561e-04       7.100529105220e+11       4.852500647697e-03       1.972301496145e+19       3.446214223145e+14       1.823667021929e+15       1.817612795138e+19       6.058709317127e+18       5.697620130165e-08       3.790131120128e+19       1.999945602406e-04       6.916043305359e-02 
       5.138295525049e+07       2.686159436739e-13       8.463637996101e-03       6.071112248562e+09       1.372278161526e+04       2.670687445146e-04       7.051170873721e+11       4.886467554353e-03       1.918030110564e+19       3.374845206790e+14       1.785899978708e+15       1.767597944450e+19       5.891993148166e+18       5.697620130165e-08       3.685840393464e+19       2.000910453281e-04       6.912767018923e-02 
       5.102577478399e+07       2.723896928329e-13       8.522882608304e-03       5.987002072074e+09       1.372278155602e+04       2.689382247536e-04       7.002155748101e+11       4.920672220956e-03       1.865252098702e+19       3.304954199636e+14       1.748915068130e+15       1.718959341351e+19       5.729864471171e+18       5.697620130165e-08       3.584419381102e+19       2.001875312378e-04       6.909494301896e-02 
       5.067107720057e+07       2.762164586276e-13       8.582541920987e-03       5.904057179926e+09       1.372278149636e+04       2.708207913406e-04       6.953481343315e+11       4.955116311708e-03       1.813926367726e+19       3.236510593006e+14       1.712696092700e+15       1.671659115942e+19       5.572197053141e+18       5.697620130165e-08       3.485789118384e+19       2.002840179756e-04       6.906225152227e-02 
       5.031884524088e+07       2.800969858725e-13       8.642618837257e-03       5.822261427907e+09       1.372278143628e+04       2.727165358799e-04       6.905145290896e+11       4.989801502458e-03       1.764012955545e+19       3.169484412109e+14       1.677227190365e+15       1.625660440381e+19       5.418868134604e+18       5.697620130165e-08       3.389872813489e+19       2.003805055478e-04       6.902959567892e-02 
       4.996906176551e+07       2.840320298457e-13       8.703116280230e-03       5.741598895472e+09       1.372278137579e+04       2.746255506169e-04       6.857145238841e+11       5.024729480785e-03       1.715472999694e+19       3.103846302918e+14       1.642492827565e+15       1.580927500208e+19       5.269758334028e+18       5.697620130165e-08       3.296595787648e+19       2.004769939607e-04       6.899697546894e-02 
       4.962170975422e+07       2.880223564358e-13       8.764037191213e-03       5.662053882646e+09       1.372278131487e+04       2.765479284428e-04       6.809478851497e+11       5.059901946079e-03       1.668268707081e+19       3.039567519305e+14       1.608477792429e+15       1.537425466464e+19       5.124751554880e+18       5.697620130165e-08       3.205885416999e+19       2.005734832205e-04       6.896439087262e-02 
       4.927677230508e+07       2.920687422910e-13       8.825384536976e-03       5.583610906969e+09       1.372278125352e+04       2.784837628990e-04       6.762143809448e+11       5.095320609624e-03       1.622363324555e+19       2.976619910461e+14       1.575167188118e+15       1.495120468569e+19       4.983734895229e+18       5.697620130165e-08       3.117671076042e+19       2.006699733337e-04       6.893184187056e-02 
       4.893423263363e+07       2.961719749703e-13       8.887161300663e-03       5.506254700475e+09       1.372278119174e+04       2.804331481818e-04       6.715137809399e+11       5.130987194681e-03       1.577721110297e+19       2.914975908560e+14       1.542546426295e+15       1.453979567952e+19       4.846598559839e+18       5.697620130165e-08       3.031884082650e+19       2.007664643065e-04       6.889932844359e-02 
       4.859407407212e+07       3.003328530969e-13       8.949370489063e-03       5.429970206730e+09       1.372278112953e+04       2.823961791467e-04       6.668458564067e+11       5.166903436573e-03       1.534307305984e+19       2.854608516692e+14       1.510601220738e+15       1.413970732406e+19       4.713235774688e+18       5.697620130165e-08       2.948457644598e+19       2.008629561455e-04       6.886685057284e-02 
       4.825628006863e+07       3.045521865131e-13       9.012015128974e-03       5.354742577895e+09       1.372278106689e+04       2.843729513133e-04       6.622103802070e+11       5.203071082766e-03       1.492088109732e+19       2.795491297034e+14       1.479317581087e+15       1.375062811149e+19       4.583542703830e+18       5.697620130165e-08       2.867326807552e+19       2.009594488572e-04       6.883440823972e-02 
