# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02716e-05 to 23.4501 h/Mpc,
# number of wavenumbers equal to 850
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.318750397521e+00       7.421249357068e-04      -4.630675592295e+04      -4.653763235754e+04       7.541478057864e-04      -4.648711201802e+04       1.334093794314e-03       1.334093794314e-03 
       1.321909457253e+00       7.391701852388e-04      -4.634391761481e+04      -4.657497966999e+04       7.511452531458e-04      -4.652441873326e+04       1.328790580764e-03       1.328790580764e-03 
       1.325068516994e+00       7.362452133675e-04      -4.638101738091e+04      -4.661226554959e+04       7.481728037736e-04      -4.656166395561e+04       1.323520966504e-03       1.323520966504e-03 
       1.328227576743e+00       7.333388951818e-04      -4.641813970275e+04      -4.664957381446e+04       7.452193272584e-04      -4.659893158364e+04       1.318287026121e-03       1.318287026121e-03 
       1.331386636501e+00       7.304410225903e-04      -4.645534230521e+04      -4.668696249424e+04       7.422746055735e-04      -4.663627958134e+04       1.313090062383e-03       1.313090062383e-03 
       1.334545696268e+00       7.275583981048e-04      -4.649212087916e+04      -4.672392489539e+04       7.393453397284e-04      -4.667320178468e+04       1.307915542553e-03       1.307915542553e-03 
       1.337704756043e+00       7.244859828200e-04      -4.653012649168e+04      -4.676211526150e+04       7.362264489724e-04      -4.671135144069e+04       1.302809433006e-03       1.302809433006e-03 
       1.340863815826e+00       7.218628244627e-04      -4.656599049269e+04      -4.679816307456e+04       7.335574986697e-04      -4.674735933026e+04       1.297677412759e-03       1.297677412759e-03 
       1.344022875617e+00       7.190462634989e-04      -4.660292330688e+04      -4.683527968794e+04       7.306952642178e-04      -4.678443570443e+04       1.292608712181e-03       1.292608712181e-03 
       1.347181935417e+00       7.162433855473e-04      -4.663945422852e+04      -4.687199366131e+04       7.278469150945e-04      -4.682110967705e+04       1.287562161958e-03       1.287562161958e-03 
       1.350340995225e+00       7.134460817647e-04      -4.667596143849e+04      -4.690868371783e+04       7.250044072610e-04      -4.685775977254e+04       1.282547978608e-03       1.282547978608e-03 
       1.353500055042e+00       7.106741927510e-04      -4.671240382177e+04      -4.694530850129e+04       7.221876093717e-04      -4.689434468531e+04       1.277564749035e-03       1.277564749035e-03 
       1.356659114866e+00       7.076711517942e-04      -4.674983945043e+04      -4.698292631052e+04       7.191396720983e-04      -4.693192236349e+04       1.272640892513e-03       1.272640892513e-03 
       1.359818174698e+00       7.049209712374e-04      -4.678602166206e+04      -4.701928933767e+04       7.163450799960e-04      -4.696824584955e+04       1.267715096376e-03       1.267715096376e-03 
       1.362977234538e+00       7.022050663733e-04      -4.682236093233e+04      -4.705581000118e+04       7.135851175707e-04      -4.700472683331e+04       1.262825472626e-03       1.262825472626e-03 
       1.366136294387e+00       6.994956145851e-04      -4.685875126556e+04      -4.709238148958e+04       7.108318818846e-04      -4.704125866468e+04       1.257968825990e-03       1.257968825990e-03 
       1.369295354243e+00       6.969666261520e-04      -4.689404179555e+04      -4.712785214803e+04       7.082594826880e-04      -4.707669015652e+04       1.253114213709e-03       1.253114213709e-03 
       1.372454414107e+00       6.942957365859e-04      -4.693011229752e+04      -4.716410306918e+04       7.055453128687e-04      -4.711290163290e+04       1.248311583495e-03       1.248311583495e-03 
       1.375613473978e+00       6.916406231756e-04      -4.696608736874e+04      -4.720025813427e+04       7.028471744925e-04      -4.714901734928e+04       1.243537276107e-03       1.243537276107e-03 
       1.378772533858e+00       6.889865620602e-04      -4.700190796251e+04      -4.723625885711e+04       7.001503005166e-04      -4.718497874782e+04       1.238789516529e-03       1.238789516529e-03 
       1.381931593745e+00       6.863579051059e-04      -4.703741190714e+04      -4.727194077537e+04       6.974790553942e-04      -4.722062177905e+04       1.234063803477e-03       1.234063803477e-03 
       1.385090653639e+00       6.838249744430e-04      -4.707276518638e+04      -4.730747185807e+04       6.949039335007e-04      -4.725611404660e+04       1.229364343978e-03       1.229364343978e-03 
       1.388249713541e+00       6.812346065084e-04      -4.710861122407e+04      -4.734349663685e+04       6.922715988682e-04      -4.729209971446e+04       1.224707608513e-03       1.224707608513e-03 
       1.391408773451e+00       6.786612867074e-04      -4.714445634232e+04      -4.737952010851e+04       6.896565797752e-04      -4.732808413720e+04       1.220080409516e-03       1.220080409516e-03 
       1.394567833368e+00       6.760969693685e-04      -4.717971136444e+04      -4.741495169905e+04       6.870506927709e-04      -4.736347713840e+04       1.215467343943e-03       1.215467343943e-03 
       1.397726893293e+00       6.735561063284e-04      -4.721506289291e+04      -4.745048058941e+04       6.844685570627e-04      -4.739896728443e+04       1.210885952749e-03       1.210885952749e-03 
       1.400885953224e+00       6.710241557670e-04      -4.725005143842e+04      -4.748564466315e+04       6.818955069182e-04      -4.743409301364e+04       1.206324210361e-03       1.206324210361e-03 
       1.404045013164e+00       6.682793822525e-04      -4.728636041132e+04      -4.752213086957e+04       6.791097050445e-04      -4.747054021150e+04       1.201824673002e-03       1.201824673002e-03 
       1.407204073110e+00       6.660098539243e-04      -4.732068116652e+04      -4.755662775878e+04       6.767999149366e-04      -4.750499885830e+04       1.197303216834e-03       1.197303216834e-03 
       1.410363133064e+00       6.632976034141e-04      -4.735665700896e+04      -4.759277949403e+04       6.740470800911e-04      -4.754111189745e+04       1.192851676460e-03       1.192851676460e-03 
       1.413522193024e+00       6.610642293921e-04      -4.739077264171e+04      -4.762707073184e+04       6.717739211839e-04      -4.757536503804e+04       1.188381467698e-03       1.188381467698e-03 
       1.416681252992e+00       6.583884501351e-04      -4.742690579141e+04      -4.766337907017e+04       6.690581001070e-04      -4.761163474560e+04       1.183989371432e-03       1.183989371432e-03 
       1.419840312967e+00       6.561280271233e-04      -4.746092988270e+04      -4.769757686091e+04       6.667582593941e-04      -4.764579476968e+04       1.179572324775e-03       1.179572324775e-03 
       1.422999372949e+00       6.535362548543e-04      -4.749624229020e+04      -4.773306299181e+04       6.641268827907e-04      -4.768124274708e+04       1.175214532192e-03       1.175214532192e-03 
       1.426158432938e+00       6.513169061518e-04      -4.753009469371e+04      -4.776708992790e+04       6.618685967316e-04      -4.771523183494e+04       1.170847934378e-03       1.170847934378e-03 
       1.429317492933e+00       6.487770071297e-04      -4.756509968903e+04      -4.780226946755e+04       6.592895632888e-04      -4.775037318180e+04       1.166536565781e-03       1.166536565781e-03 
       1.432476552936e+00       6.465085416692e-04      -4.759901584055e+04      -4.783635691345e+04       6.569825007679e-04      -4.778442327600e+04       1.162225256559e-03       1.162225256559e-03 
       1.435635612945e+00       6.441463361829e-04      -4.763362457180e+04      -4.787113877577e+04       6.545818562963e-04      -4.781916728832e+04       1.157957359703e-03       1.157957359703e-03 
       1.438794672962e+00       6.417828730863e-04      -4.766832834671e+04      -4.790601551021e+04       6.521801773722e-04      -4.785400617180e+04       1.153717986142e-03       1.153717986142e-03 
       1.441953732985e+00       6.391670530243e-04      -4.770394424136e+04      -4.794180304917e+04       6.495260210086e-04      -4.788975579800e+04       1.149526468111e-03       1.149526468111e-03 
       1.445112793014e+00       6.368404456217e-04      -4.773835649463e+04      -4.797638742949e+04       6.471616242717e-04      -4.792430254656e+04       1.145331787247e-03       1.145331787247e-03 
       1.448271853051e+00       6.345362226176e-04      -4.777261079172e+04      -4.801081343848e+04       6.448198291341e-04      -4.795869103684e+04       1.141158960878e-03       1.141158960878e-03 
       1.451430913093e+00       6.324374033551e-04      -4.780535297436e+04      -4.804372591102e+04       6.426837616789e-04      -4.799156666662e+04       1.136975731048e-03       1.136975731048e-03 
       1.454589973143e+00       6.301386491192e-04      -4.783956197291e+04      -4.807810583870e+04       6.403478396048e-04      -4.802590921366e+04       1.132852639348e-03       1.132852639348e-03 
       1.457749033199e+00       6.278540172040e-04      -4.787336898496e+04      -4.811208267531e+04       6.380261909180e-04      -4.805984896500e+04       1.128745110028e-03       1.128745110028e-03 
       1.457785448969e+00       6.278268796798e-04      -4.787369105942e+04      -4.811240641907e+04       6.379986136444e-04      -4.806017234727e+04       1.128696312832e-03       1.128696312832e-03 
       1.460908093261e+00       6.255854179684e-04      -4.790736888346e+04      -4.814625259155e+04       6.357208393016e-04      -4.809398170785e+04       1.124666989421e-03       1.124666989421e-03 
       1.464067153330e+00       6.233340387792e-04      -4.794146644065e+04      -4.818052012209e+04       6.334329547889e-04      -4.812821204304e+04       1.120615790672e-03       1.120615790672e-03 
       1.467226213405e+00       6.209104842183e-04      -4.797602447017e+04      -4.821524750127e+04       6.309728319511e-04      -4.816290218925e+04       1.116599677408e-03       1.116599677408e-03 
       1.470385273487e+00       6.186534206749e-04      -4.801008190738e+04      -4.824947394146e+04       6.286796289305e-04      -4.819709160049e+04       1.112596136504e-03       1.112596136504e-03 
       1.473544333575e+00       6.164514587950e-04      -4.804355710148e+04      -4.828311757399e+04       6.264417207083e-04      -4.823069846705e+04       1.108603236732e-03       1.108603236732e-03 
       1.476703393669e+00       6.144609252559e-04      -4.807593817666e+04      -4.831566704142e+04       6.244156503576e-04      -4.826321150116e+04       1.104609249646e-03       1.104609249646e-03 
       1.479862453769e+00       6.122736787629e-04      -4.810934775844e+04      -4.834924451211e+04       6.221928529563e-04      -4.829675231286e+04       1.100662648930e-03       1.100662648930e-03 
       1.862708038424e+00       4.156196095446e-04      -5.173939409843e+04      -5.199752485340e+04       4.223527910603e-04      -5.194105076166e+04       7.471368515866e-04       7.471368515866e-04 
       2.345007981135e+00       2.807416756262e-04      -5.541055876869e+04      -5.568726767788e+04       2.852912587463e-04      -5.562674468374e+04       5.048635299398e-04       5.048635299398e-04 
       2.952190135176e+00       1.890377477658e-04      -5.910907602476e+04      -5.940475967766e+04       1.921000899381e-04      -5.934011651677e+04       3.398120300177e-04       3.398120300177e-04 
       3.716587181621e+00       1.267780629056e-04      -6.283701630645e+04      -6.315220803534e+04       1.288320831653e-04      -6.308335106009e+04       2.279318998540e-04       2.279318998540e-04 
       4.678906048091e+00       8.476875904332e-05      -6.658498232364e+04      -6.692046266029e+04       8.614206001268e-05      -6.684726166607e+04       1.523961433118e-04       1.523961433118e-04 
       5.890393723339e+00       5.650678512435e-05      -7.035081332991e+04      -7.070778267889e+04       5.742226682684e-05      -7.063004126516e+04       1.015967498835e-04       1.015967498835e-04 
       7.415566343785e+00       3.756434073728e-05      -7.412984672907e+04      -7.451022066012e+04       3.817297885386e-05      -7.442762996753e+04       6.754987422581e-05       6.754987422581e-05 
       9.335644913036e+00       2.491907838586e-05      -7.791735576532e+04      -7.832423862723e+04       2.532272459285e-05      -7.823630196342e+04       4.480213075339e-05       4.480213075339e-05 
       1.175288061651e+01       1.649150525327e-05      -8.171079414695e+04      -8.214926065492e+04       1.675858136015e-05      -8.205516842762e+04       2.964806104647e-05       2.964806104647e-05 
       1.479600006990e+01       1.089198044025e-05      -8.550002738820e+04      -8.597839537598e+04       1.106830300116e-05      -8.587682474331e+04       1.957791024571e-05       1.957791024571e-05 
       1.862706048091e+01       7.179413983138e-06      -8.928494890684e+04      -8.981687447130e+04       7.295582251640e-06      -8.970565284025e+04       1.290357843699e-05       1.290357843699e-05 
       2.345007978645e+01       4.724706726482e-06      -9.303599889424e+04      -9.364383559086e+04       4.801077449487e-06      -9.351941463350e+04       8.487741311811e-06       8.487741311811e-06 
