# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       6.009642666167e+13       2.093040215259e-25       7.712515071034e-09       7.791450329362e+21       1.419311605844e+04       2.361723790724e-10       8.529555583065e+17       4.453174523868e-09       3.589001751309e+43       5.399363235465e+32       2.857234064499e+33       2.481668071843e+43       8.272226906144e+42       3.667546103802e-08       6.070669823492e+43       5.760718282966e-06       1.963788514473e+00 
       5.967867593016e+13       2.122445337243e-25       7.767084753141e-09       7.683504770838e+21       1.419311605844e+04       2.378255857259e-10       8.470263736906e+17       4.484346745535e-09       3.490243990837e+43       5.287545693066e+32       2.798062477551e+33       2.413380565179e+43       8.044601883931e+42       3.667546103802e-08       5.903624556349e+43       5.839632232047e-06       1.937250831845e+00 
       5.926382912628e+13       2.152263571786e-25       7.821654435247e-09       7.577054728952e+21       1.419311605844e+04       2.394903648260e-10       8.411384048566e+17       4.515737172753e-09       3.394203725627e+43       5.178043824245e+32       2.740116298331e+33       2.346972110601e+43       7.823240368670e+42       3.667546103802e-08       5.741175836554e+43       5.918546181129e-06       1.911420820754e+00 
       5.885186606383e+13       2.182500722706e-25       7.876224117354e-09       7.472079484279e+21       1.419311605844e+04       2.411667973798e-10       8.352913652995e+17       4.547347332962e-09       3.300806178968e+43       5.070809672807e+32       2.683370149385e+33       2.282391002652e+43       7.607970008839e+42       3.667546103802e-08       5.583197181939e+43       5.997460130211e-06       1.886270546797e+00 
       5.844276669695e+13       2.213162675359e-25       7.930793799460e-09       7.368558604447e+21       1.419311605844e+04       2.428549649614e-10       8.294849705060e+17       4.579178764292e-09       3.209978631763e+43       4.965796275696e+32       2.627799178816e+33       2.219586958641e+43       7.398623195471e+42       3.667546103802e-08       5.429565590717e+43       6.076374079293e-06       1.861773526709e+00 
       5.803651111912e+13       2.244255397785e-25       7.987182470970e-09       7.266471940161e+21       1.419311605844e+04       2.445549497161e-10       8.237189379404e+17       4.611233015642e-09       3.121650365911e+43       4.862957642437e+32       2.573379049389e+33       2.158511079498e+43       7.195036931660e+42       3.667546103802e-08       5.280161445715e+43       6.155288028374e-06       1.837904635341e+00 
       5.763307956218e+13       2.275784941868e-25       8.043571142480e-09       7.165799621283e+21       1.419311605844e+04       2.462668343642e-10       8.179929870312e+17       4.643511646751e-09       3.035752609243e+43       4.762248734987e+32       2.520085927883e+33       2.099115811695e+43       6.997052705650e+42       3.667546103802e-08       5.134868421238e+43       6.234201977456e-06       1.814640019704e+00 
       5.723245239541e+13       2.307757444516e-25       8.099959813990e-09       7.066522052963e+21       1.419311605844e+04       2.479907022047e-10       8.123068391571e+17       4.676016228278e-09       2.952218481982e+43       4.663625448015e+32       2.467896474645e+33       2.041354910225e+43       6.804516367417e+42       3.667546103802e-08       4.993573392501e+43       6.313115926538e-06       1.791957019458e+00 
       5.683461012454e+13       2.340179128854e-25       8.156348485500e-09       6.968619911823e+21       1.419311605844e+04       2.497266371201e-10       8.066602176336e+17       4.708748341875e-09       2.870982944664e+43       4.567044589582e+32       2.416787833375e+33       1.985183402594e+43       6.617278008646e+42       3.667546103802e-08       4.856166347545e+43       6.392029875620e-06       1.769834093292e+00 
       5.643953339081e+13       2.373056305435e-25       8.212737157010e-09       6.872074142200e+21       1.419311605844e+04       2.514747235800e-10       8.010528476997e+17       4.741709580268e-09       2.791982747502e+43       4.472463862233e+32       2.366737621110e+33       1.930557553806e+43       6.435191846021e+42       3.667546103802e-08       4.722540301590e+43       6.470943824702e-06       1.748250750691e+00 
       5.604720297002e+13       2.406395373469e-25       8.270944817923e-09       6.776865952436e+21       1.419311605844e+04       2.532350466450e-10       7.954844565042e+17       4.774901547329e-09       2.715156381141e+43       4.379841844462e+32       2.317723918428e+33       1.877434832313e+43       6.258116107708e+42       3.667546103802e-08       4.592591213729e+43       6.549857773784e-06       1.727187488635e+00 
       5.565759977162e+13       2.440202822071e-25       8.329152478836e-09       6.682976811217e+21       1.419311605844e+04       2.550076919716e-10       7.899547730925e+17       4.808325858160e-09       2.640444028762e+43       4.289137972581e+32       2.269725259842e+33       1.825773876894e+43       6.085912922981e+42       3.667546103802e-08       4.466217905926e+43       6.628771722865e-06       1.706625732818e+00 
       5.527070483775e+13       2.474485231518e-25       8.387360139750e-09       6.590388443969e+21       1.419311605844e+04       2.567927458154e-10       7.844635283938e+17       4.841984139167e-09       2.567787519515e+43       4.200312522951e+32       2.222720624405e+33       1.775534464460e+43       5.918448214868e+42       3.667546103802e-08       4.343321984240e+43       6.707685671947e-06       1.686547783020e+00 
       5.488649934235e+13       2.509249274535e-25       8.445567800663e-09       6.499082829301e+21       1.419311605844e+04       2.585902950361e-10       7.790104552073e+17       4.875878028141e-09       2.497130283223e+43       4.113326594585e+32       2.176689426498e+33       1.726677478730e+43       5.755591595767e+42       3.667546103802e-08       4.223807762212e+43       6.786599621029e-06       1.666936762288e+00 
       5.450496459022e+13       2.544501717593e-25       8.503775461577e-09       6.409042195498e+21       1.419311605844e+04       2.604004271013e-10       7.735952881900e+17       4.910009174337e-09       2.428417306338e+43       4.028142092110e+32       2.131611506820e+33       1.679164879776e+43       5.597216265919e+42       3.667546103802e-08       4.107582186368e+43       6.865513570111e-06       1.647776569618e+00 
       5.412608201611e+13       2.580249422223e-25       8.563802111894e-09       6.320249017059e+21       1.419311605844e+04       2.622232300910e-10       7.682177638431e+17       4.944379238557e-09       2.361595089109e+43       3.944721709088e+32       2.087467123557e+33       1.632959674407e+43       5.443198914689e+42       3.667546103802e-08       3.994554763763e+43       6.944427519193e-06       1.629051835873e+00 
       5.374983318382e+13       2.616499346356e-25       8.623828762211e-09       6.232686011288e+21       1.419311605844e+04       2.640587927017e-10       7.628776204996e+17       4.978989893226e-09       2.296611603922e+43       3.863028911674e+32       2.044236943735e+33       1.588025887365e+43       5.293419624551e+42       3.667546103802e-08       3.884637491530e+43       7.023341468275e-06       1.610747882661e+00 
       5.337619978533e+13       2.653258545672e-25       8.683855412528e-09       6.146336134929e+21       1.419311605844e+04       2.659072042506e-10       7.575745983114e+17       5.013842822478e-09       2.233416254799e+43       3.783027922616e+32       2.001902034754e+33       1.544328533317e+43       5.147761777723e+42       3.667546103802e-08       3.777744788354e+43       7.102255417357e-06       1.592850683965e+00 
       5.300516363985e+13       2.690534174980e-25       8.745701052248e-09       6.061182580852e+21       1.419311605844e+04       2.677685546803e-10       7.523084392367e+17       5.048939722235e-09       2.171959837999e+43       3.704683705588e+32       1.960443856096e+33       1.501833589611e+43       5.006111965369e+42       3.667546103802e-08       3.673793427843e+43       7.181169366439e-06       1.575346830295e+00 
       5.263670669300e+13       2.728333489604e-25       8.805727702565e-09       5.977208774777e+21       1.419311605844e+04       2.696429345631e-10       7.470788870276e+17       5.084282300290e-09       2.112194503709e+43       3.627961949843e+32       1.919844251210e+33       1.460507969790e+43       4.868359899300e+42       3.667546103802e-08       3.572702473727e+43       7.260083315521e-06       1.558223495184e+00 
       5.227081101588e+13       2.766663846799e-25       8.867573342286e-09       5.894398372049e+21       1.419311605844e+04       2.715304351050e-10       7.418856872170e+17       5.119872276392e-09       2.054073718788e+43       3.552829055193e+32       1.880085439550e+33       1.420319497830e+43       4.734398326099e+42       3.667546103802e-08       3.474393216842e+43       7.338997264603e-06       1.541468403838e+00 
       5.190745880425e+13       2.805532707183e-25       8.929418982007e-09       5.812735254461e+21       1.419311605844e+04       2.734311481508e-10       7.367285871073e+17       5.155711382326e-09       1.997552230540e+43       3.479252117285e+32       1.841150008800e+33       1.381236883086e+43       4.604122943621e+42       3.667546103802e-08       3.378789113845e+43       7.417911213685e-06       1.525069803797e+00 
       5.154663237761e+13       2.844947636185e-25       8.993083611131e-09       5.732203527110e+21       1.419311605844e+04       2.753451661878e-10       7.316073357570e+17       5.191801362002e-09       1.942586031473e+43       3.407198913198e+32       1.803020907238e+33       1.343229695933e+43       4.477432319778e+42       3.667546103802e-08       3.285815727621e+43       7.496825162767e-06       1.509016437442e+00 
       5.118831417836e+13       2.884916305526e-25       9.054929250851e-09       5.652787515308e+21       1.419311605844e+04       2.772725823511e-10       7.265216839692e+17       5.228143971535e-09       1.889132325043e+43       3.336637887328e+32       1.765681436276e+33       1.306268344070e+43       4.354227813566e+42       3.667546103802e-08       3.195400669323e+43       7.575739111849e-06       1.493297516219e+00 
       5.083248677097e+13       2.925446494702e-25       9.118593879975e-09       5.574471761532e+21       1.419311605844e+04       2.792134904276e-10       7.214713842792e+17       5.264740979335e-09       1.837149492327e+43       3.267538137568e+32       1.729115243143e+33       1.270324049479e+43       4.234413498264e+42       3.667546103802e-08       3.107473542012e+43       7.654653060931e-06       1.477902696464e+00 
       5.047913284108e+13       2.966546092505e-25       9.182258509099e-09       5.497241022409e+21       1.419311605844e+04       2.811679848606e-10       7.164561909426e+17       5.301594166190e-09       1.786597059621e+43       3.199869401773e+32       1.693306313723e+33       1.235368826024e+43       4.117896086745e+42       3.667546103802e-08       3.021965885846e+43       7.733567010013e-06       1.462822056705e+00 
       5.012823519472e+13       3.008223098559e-25       9.247742127627e-09       5.421080265757e+21       1.419311605844e+04       2.831361607546e-10       7.114758599232e+17       5.338705325353e-09       1.737435666928e+43       3.133602044512e+32       1.658238965542e+33       1.201375457653e+43       4.004584858843e+42       3.667546103802e-08       2.938811124778e+43       7.812480959095e-06       1.448046076334e+00 
       4.977977675741e+13       3.050485624870e-25       9.311406756751e-09       5.345974667652e+21       1.419311605844e+04       2.851181138799e-10       7.065301488810e+17       5.376076262629e-09       1.689627037309e+43       3.068707044084e+32       1.623897840904e+33       1.168317477216e+43       3.894391590720e+42       3.667546103802e-08       2.857944514718e+43       7.891394908177e-06       1.433565615571e+00 
       4.943374057340e+13       3.093341897413e-25       9.376890375279e-09       5.271909609549e+21       1.419311605844e+04       2.871139406770e-10       7.016188171609e+17       5.413708796467e-09       1.643133947085e+43       3.005155979811e+32       1.590267900157e+33       1.136169145851e+43       3.787230486171e+42       3.667546103802e-08       2.779303093126e+43       7.970308857259e-06       1.419371896605e+00 
       4.909010980477e+13       3.136800257730e-25       9.442373993807e-09       5.198870675431e+21       1.419311605844e+04       2.891237382618e-10       6.967416257804e+17       5.451604758042e-09       1.597920196852e+43       2.942921019588e+32       1.557334415115e+33       1.104905432948e+43       3.683018109828e+42       3.667546103802e-08       2.702825629986e+43       8.049222806342e-06       1.405456485855e+00 
       4.874886773065e+13       3.180869164550e-25       9.507857612334e-09       5.126843649008e+21       1.419311605844e+04       2.911476044296e-10       6.918983374185e+17       5.489765991347e-09       1.553950583297e+43       2.881974907697e+32       1.525082962602e+33       1.074501996658e+43       3.581673322194e+42       3.667546103802e-08       2.628452580137e+43       8.128136755424e-06       1.391811277254e+00 
       4.840999774643e+13       3.225557195442e-25       9.575160220265e-09       5.055814510945e+21       1.419311605844e+04       2.931856376606e-10       6.870887164036e+17       5.528194353286e-09       1.511190871789e+43       2.822290952871e+32       1.493499418136e+33       1.044935164941e+43       3.483117216471e+42       3.667546103802e-08       2.556126036908e+43       8.207050704506e-06       1.378428476512e+00 
       4.807348336289e+13       3.270873048481e-25       9.642462828197e-09       4.985769436137e+21       1.419311605844e+04       2.952379371242e-10       6.823125287027e+17       5.566891713759e-09       1.469607769722e+43       2.763843016601e+32       1.462569949747e+33       1.016181917136e+43       3.387273057122e+42       3.667546103802e-08       2.485789687032e+43       8.285964653588e-06       1.365300586260e+00 
