# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  156       6.735765532311e-10       1.484033600281e-13      -6.524922234966e-12       9.174572730470e-16       2.451970905278e-12       5.711358090669e-13      -3.515566720850e-15 
  157       6.781186535749e-10       1.473175047184e-13      -6.501289306500e-12       9.305731984035e-16       2.406205023264e-12       5.628265151643e-13      -3.448726329900e-15 
  158       6.826214111729e-10       1.461843171135e-13      -6.473855776598e-12       9.438104682788e-16       2.361539473292e-12       5.546696320893e-13      -3.382033792699e-15 
  159       6.870831711712e-10       1.450061776330e-13      -6.442591513741e-12       9.571693508895e-16       2.317904205998e-12       5.466561272099e-13      -3.315519713374e-15 
  160       6.915022310172e-10       1.437855989206e-13      -6.407468468867e-12       9.706500943667e-16       2.275222478601e-12       5.387759813807e-13      -3.249213711482e-15 
  161       6.958769549156e-10       1.425251697262e-13      -6.368460481596e-12       9.842529074281e-16       2.233426486190e-12       5.310204951141e-13      -3.183144896962e-15 
  162       7.002061302909e-10       1.412273768975e-13      -6.325542586264e-12       9.979779003181e-16       2.192506073514e-12       5.233894765364e-13      -3.117343416986e-15 
  163       7.044886414284e-10       1.398947712839e-13      -6.278691729239e-12       1.011825137850e-15       2.152464110194e-12       5.158846553929e-13      -3.051838978451e-15 
  164       7.087233567469e-10       1.385300260410e-13      -6.227887044704e-12       1.025794657377e-15       2.113301067810e-12       5.085074064600e-13      -2.986660316690e-15 
  165       7.129091285092e-10       1.371359383052e-13      -6.173109898031e-12       1.039886468301e-15       2.075014966423e-12       5.012587410679e-13      -2.921835162202e-15 
