# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  115       5.072261579537e-10       1.444633093653e-13      -5.172401388663e-12       4.183383401776e-16       5.067225105987e-12       1.146168948232e-12      -6.128101758258e-15 
  116       5.126190252946e-10       1.459866965860e-13      -5.261551828072e-12       4.259517458920e-16       4.944870783042e-12       1.124267124144e-12      -6.039600262525e-15 
  117       5.180239766312e-10       1.474537519797e-13      -5.349280537057e-12       4.336489788544e-16       4.825940412875e-12       1.102960621976e-12      -5.956755839288e-15 
  118       5.234402647064e-10       1.488629976381e-13      -5.435503175019e-12       4.414307365660e-16       4.710440659707e-12       1.082249090632e-12      -5.879247974666e-15 
  119       5.288670528714e-10       1.502129995353e-13      -5.520135364480e-12       4.492977290348e-16       4.598359075374e-12       1.062128543191e-12      -5.806710375877e-15 
  120       5.343034122161e-10       1.515023692507e-13      -5.603092729919e-12       4.572506788653e-16       4.489663516626e-12       1.042591246445e-12      -5.738729800133e-15 
  121       5.397483187009e-10       1.527297656923e-13      -5.684290936616e-12       4.652903213490e-16       4.384301562424e-12       1.023625610446e-12      -5.674844883548e-15 
  122       5.452006502877e-10       1.538938968203e-13      -5.763645729488e-12       4.734174045542e-16       4.282199931240e-12       1.005216078044e-12      -5.614544970036e-15 
  123       5.506591840709e-10       1.549935213704e-13      -5.841072971935e-12       4.816326894164e-16       4.183263898355e-12       9.873430144299e-13      -5.557268940215e-15 
  124       5.561225934088e-10       1.560274505766e-13      -5.916488684675e-12       4.899369498282e-16       4.087376713152e-12       9.699825966788e-13      -5.502404040313e-15 
  125       5.615894450549e-10       1.569945498947e-13      -5.989809084584e-12       4.983309727293e-16       3.994399016420e-12       9.531067032916e-13      -5.449284711066e-15 
  126       5.670581962889e-10       1.578937407258e-13      -6.060950623543e-12       5.068155581970e-16       3.904168257652e-12       9.366828037367e-13      -5.397191416622e-15 
  127       5.725271920479e-10       1.587240021393e-13      -6.129830027267e-12       5.153915195360e-16       3.816498112336e-12       9.206738479924e-13      -5.345349473445e-15 
  128       5.779946620578e-10       1.594843725963e-13      -6.196364334158e-12       5.240596833685e-16       3.731177899262e-12       9.050381560891e-13      -5.292927879214e-15 
  129       5.834588881170e-10       1.601739951668e-13      -6.260471827109e-12       5.328208707128e-16       3.648017367701e-12       8.897381450308e-13      -5.239199901863e-15 
  130       5.889187327895e-10       1.607922551292e-13      -6.322074862041e-12       5.416758376790e-16       3.566987851645e-12       8.747678265858e-13      -5.184047252142e-15 
  131       5.943731635590e-10       1.613386607928e-13      -6.381097424506e-12       5.506253284076e-16       3.488095571259e-12       8.601281313375e-13      -5.127509263732e-15 
  132       5.998210862396e-10       1.618128033710e-13      -6.437464309315e-12       5.596700934524e-16       3.411337395527e-12       8.458182949484e-13      -5.069626077451e-15 
  133       6.052613433248e-10       1.622143590160e-13      -6.491101165765e-12       5.688108897345e-16       3.336700584200e-12       8.318358109401e-13      -5.010438627656e-15 
  134       6.106927123364e-10       1.625430908533e-13      -6.541934542870e-12       5.780484804968e-16       3.264162529746e-12       8.181763834720e-13      -4.949988628641e-15 
  135       6.161139041730e-10       1.627988510159e-13      -6.589891934592e-12       5.873836352576e-16       3.193690499295e-12       8.048338801207e-13      -4.888318561035e-15 
  136       6.215235614588e-10       1.629815826794e-13      -6.634901825068e-12       5.968171297647e-16       3.125241376591e-12       7.918002846588e-13      -4.825471658204e-15 
  137       6.269202568926e-10       1.630913220959e-13      -6.676893733844e-12       6.063497459499e-16       3.058761403937e-12       7.790656498346e-13      -4.761491892645e-15 
  138       6.323024915961e-10       1.631282006290e-13      -6.715798261101e-12       6.159822718826e-16       2.994185924148e-12       7.666180501508e-13      -4.696423962390e-15 
  139       6.376686934631e-10       1.630924467878e-13      -6.751547132889e-12       6.257155017240e-16       2.931439122494e-12       7.544435346439e-13      -4.630313277403e-15 
  140       6.430172155080e-10       1.629843882617e-13      -6.784073246353e-12       6.355502356812e-16       2.870433768651e-12       7.425260796632e-13      -4.563205945978e-15 
  141       6.483463342144e-10       1.628044539549e-13      -6.813310714967e-12       6.454872799615e-16       2.811070958649e-12       7.308475416503e-13      -4.495148761140e-15 
