# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       6.136730640936e+13       1.883084118231e-25       7.086782716215e-09       8.660164841628e+21       1.372220133696e+04       2.236076852621e-10       8.420945340565e+17       4.091195897887e-09       3.902359869832e+43       5.749204807436e+32       3.042363164547e+33       8.979544842786e+42       2.993181614262e+42       5.700558260441e-08       2.699531153946e+43       7.499845508418e+43       6.748007694280e-06       2.047950879378e+00 
       6.094072135984e+13       1.909539567008e-25       7.135895430110e-09       8.540183799432e+21       1.372220133696e+04       2.251729390589e-10       8.362408481196e+17       4.119834269172e-09       3.794979503924e+43       5.630142257968e+32       2.979357666063e+33       8.732456710716e+42       2.910818903572e+42       5.700558260441e-08       2.625248757458e+43       7.293473932808e+43       6.844407804199e-06       2.019106500796e+00 
       6.051710164830e+13       1.936366688384e-25       7.185008144006e-09       8.421865017798e+21       1.372220133696e+04       2.267491496323e-10       8.304278531476e+17       4.148673109055e-09       3.690553899588e+43       5.513545421787e+32       2.917656973293e+33       8.492167647649e+42       2.830722549216e+42       5.700558260441e-08       2.553010373101e+43       7.092781037801e+43       6.940807914117e-06       1.991063354951e+00 
       6.009642666167e+13       1.963570703989e-25       7.235939847305e-09       8.305185467171e+21       1.372220133696e+04       2.283363936797e-10       8.246552662836e+17       4.177713820818e-09       3.589001751309e+43       5.399363235465e+32       2.857234064499e+33       8.258490565122e+42       2.752830188374e+42       5.700558260441e-08       2.482759756251e+43       6.897610564411e+43       7.037208024035e-06       1.963788514473e+00 
       5.967867593016e+13       1.991156908810e-25       7.286871550605e-09       8.190122437054e+21       1.372220133696e+04       2.299347484355e-10       8.189228066371e+17       4.206957817564e-09       3.490243990837e+43       5.287545693066e+32       2.798062477551e+33       8.031243522740e+42       2.677081174247e+42       5.700558260441e-08       2.414442209950e+43       6.707810553394e+43       7.133608133954e-06       1.937250831845e+00 
       5.926382912628e+13       2.019130672221e-25       7.337803253904e-09       8.076653531591e+21       1.372220133696e+04       2.315442916745e-10       8.132301952703e+17       4.236406522286e-09       3.394203725627e+43       5.178043824245e+32       2.740116298331e+33       7.810249586524e+42       2.603416528841e+42       5.700558260441e-08       2.348004542330e+43       6.523233226935e+43       7.230008243872e-06       1.911420820754e+00 
       5.885186606383e+13       2.047497439035e-25       7.388734957203e-09       7.964756665203e+21       1.372220133696e+04       2.331651017163e-10       8.075771551840e+17       4.266061367942e-09       3.300806178968e+43       5.070809672807e+32       2.683370149386e+33       7.595336691147e+42       2.531778897049e+42       5.700558260441e-08       2.283395025187e+43       6.343734873589e+43       7.326408353790e-06       1.886270546797e+00 
       5.844276669695e+13       2.076262730556e-25       7.441485649906e-09       7.854410058295e+21       1.372220133696e+04       2.347972574283e-10       8.019634113048e+17       4.295923797517e-09       3.209978631763e+43       4.965796275696e+32       2.627799178816e+33       7.386337505963e+42       2.462112501988e+42       5.700558260441e-08       2.220563353712e+43       6.169175736385e+43       7.422808463709e-06       1.861773526709e+00 
       5.803651111912e+13       2.105432145657e-25       7.492417353205e-09       7.745592233015e+21       1.372220133696e+04       2.364408382303e-10       7.963886904715e+17       4.325995264100e-09       3.121650365911e+43       4.862957642437e+32       2.573379049390e+33       7.183089304730e+42       2.394363101577e+42       5.700558260441e-08       2.159460607324e+43       5.999419904014e+43       7.519208573627e-06       1.837904635341e+00 
       5.763307956218e+13       2.135011361871e-25       7.545168045908e-09       7.638282009071e+21       1.372220133696e+04       2.380959240979e-10       7.908527214216e+17       4.356277230948e-09       3.035752609243e+43       4.762248734987e+32       2.520085927883e+33       6.985433838905e+42       2.328477946302e+42       5.700558260441e-08       2.100039211576e+43       5.834335205009e+43       7.615608683546e-06       1.814640019704e+00 
       5.723245239541e+13       2.165006136494e-25       7.597918738611e-09       7.532458499611e+21       1.372220133696e+04       2.397625955666e-10       7.853552347781e+17       4.386771171564e-09       2.952218481982e+43       4.663625448015e+32       2.467896474645e+33       6.793217214435e+42       2.264405738145e+42       5.700558260441e-08       2.042252901117e+43       5.673793104836e+43       7.712008793464e-06       1.791957019458e+00 
       5.683461012454e+13       2.195422307706e-25       7.650669431314e-09       7.428101107158e+21       1.372220133696e+04       2.414409337355e-10       7.798959630369e+17       4.417478569765e-09       2.870982944664e+43       4.567044589582e+32       2.416787833375e+33       6.606289771937e+42       2.202096590646e+42       5.700558260441e-08       1.986056683671e+43       5.517668605816e+43       7.808408903382e-06       1.769834093292e+00 
       5.643953339081e+13       2.226265795706e-25       7.705239113420e-09       7.325189519598e+21       1.372220133696e+04       2.431310202717e-10       7.744746405530e+17       4.448400919753e-09       2.791982747502e+43       4.472463862233e+32       2.366737621110e+33       6.424505970169e+42       2.141501990056e+42       5.700558260441e-08       1.931406805003e+43       5.365840149803e+43       7.904809013301e-06       1.748250750691e+00 
       5.604720297002e+13       2.257542603870e-25       7.757989806123e-09       7.223703706231e+21       1.372220133696e+04       2.448329374136e-10       7.690910035283e+17       4.479539726191e-09       2.715156381141e+43       4.379841844462e+32       2.317723918428e+33       6.247724272719e+42       2.082574757573e+42       5.700558260441e-08       1.878260714853e+43       5.218189523541e+43       8.001209123219e-06       1.727187488634e+00 
       5.565759977162e+13       2.289258819911e-25       7.812559488229e-09       7.123623913866e+21       1.372220133696e+04       2.465467679755e-10       7.637447899983e+17       4.510896504273e-09       2.640444028762e+43       4.289137972582e+32       2.269725259842e+33       6.075807037796e+42       2.025269012599e+42       5.700558260441e-08       1.826577033809e+43       5.074601766621e+43       8.097609233138e-06       1.706625732818e+00 
       5.527070483775e+13       2.321420617072e-25       7.867129170336e-09       7.024930662983e+21       1.372220133696e+04       2.482725953513e-10       7.584357398195e+17       4.542472779803e-09       2.567787519515e+43       4.200312522951e+32       2.222720624405e+33       5.908620411071e+42       1.969540137024e+42       5.700558260441e-08       1.776315521086e+43       4.934965081972e+43       8.194009343056e-06       1.686547783020e+00 
       5.488649934235e+13       2.354034255321e-25       7.923517841846e-09       6.927604743937e+21       1.372220133696e+04       2.500105035188e-10       7.531635946569e+17       4.574270089261e-09       2.497130283223e+43       4.113326594585e+32       2.176689426498e+33       5.746034221454e+42       1.915344740485e+42       5.700558260441e-08       1.727437043195e+43       4.799170748822e+43       8.290409452975e-06       1.666936762287e+00 
       5.450496459022e+13       2.387106082574e-25       7.978087523952e-09       6.831627213220e+21       1.372220133696e+04       2.517605770434e-10       7.479280979711e+17       4.606289979886e-09       2.428417306338e+43       4.028142092110e+32       2.131611506821e+33       5.587921879743e+42       1.862640626581e+42       5.700558260441e-08       1.679903543474e+43       4.667113038041e+43       8.386809562893e-06       1.647776569618e+00 
       5.412608201611e+13       2.420642535928e-25       8.034476195462e-09       6.736979389774e+21       1.372220133696e+04       2.535229010827e-10       7.427289950061e+17       4.638534009744e-09       2.361595089109e+43       3.944721709088e+32       2.087467123557e+33       5.434160280064e+42       1.811386760021e+42       5.700558260441e-08       1.633678012461e+43       4.538689129824e+43       8.483209672812e-06       1.629051835872e+00 
       5.374983318382e+13       2.454650142915e-25       8.090864866972e-09       6.643642851357e+21       1.372220133696e+04       2.552975613903e-10       7.375660327767e+17       4.671003747812e-09       2.296611603922e+43       3.863028911674e+32       2.044236943735e+33       5.284629704018e+42       1.761543234673e+42       5.700558260441e-08       1.588724459072e+43       4.413799033638e+43       8.579609782730e-06       1.610747882660e+00 
       5.337619978533e+13       2.489135522772e-25       8.147253538482e-09       6.551599430953e+21       1.372220133696e+04       2.570846443200e-10       7.324389600563e+17       4.703700774046e-09       2.233416254799e+43       3.783027922616e+32       2.001902034754e+33       5.139213727472e+42       1.713071242491e+42       5.700558260441e-08       1.545007882582e+43       4.292345510366e+43       8.676009892649e-06       1.592850683964e+00 
       5.300516363985e+13       2.524105387731e-25       8.203642209992e-09       6.460831213239e+21       1.372220133696e+04       2.588842368302e-10       7.273475273647e+17       4.736626679464e-09       2.171959837999e+43       3.704683705588e+32       1.960443856097e+33       4.997799129911e+42       1.665933043304e+42       5.700558260441e-08       1.502494245373e+43       4.174233996596e+43       8.772410002567e-06       1.575346830295e+00 
       5.263670669300e+13       2.559566544323e-25       8.261849870905e-09       6.371320531099e+21       1.372220133696e+04       2.606964264880e-10       7.222914869560e+17       4.769783066220e-09       2.112194503709e+43       3.627961949843e+32       1.919844251210e+33       4.860275806280e+42       1.620091935427e+42       5.700558260441e-08       1.461150446435e+43       4.059372531000e+43       8.868810112486e-06       1.558223495183e+00 
       5.227081101588e+13       2.595525894704e-25       8.320057531819e-09       6.283049962181e+21       1.372220133696e+04       2.625213014735e-10       7.172705928064e+17       4.803171547683e-09       2.054073718788e+43       3.552829055193e+32       1.880085439550e+33       4.726536681263e+42       1.575512227088e+42       5.700558260441e-08       1.420944295589e+43       3.947671682727e+43       8.965210222404e-06       1.541468403837e+00 
       5.190745880425e+13       2.631990437999e-25       8.378265192732e-09       6.196002325512e+21       1.372220133696e+04       2.643589505838e-10       7.122846006021e+17       4.836793748516e-09       1.997552230540e+43       3.479252117285e+32       1.841150008800e+33       4.596477625912e+42       1.532159208637e+42       5.700558260441e-08       1.381844488425e+43       3.839044481775e+43       9.061610332323e-06       1.525069803797e+00 
       5.154663237761e+13       2.668967271662e-25       8.436472853646e-09       6.110160678146e+21       1.372220133696e+04       2.662094632379e-10       7.073332677280e+17       4.870651304755e-09       1.942586031473e+43       3.407198913198e+32       1.803020907238e+33       4.469997376571e+42       1.489999125524e+42       5.700558260441e-08       1.343820581931e+43       3.733406351276e+43       9.158010442241e-06       1.509016437441e+00 
       5.118831417836e+13       2.706463592861e-25       8.494680514559e-09       6.025508311873e+21       1.372220133696e+04       2.680729294805e-10       7.024163532553e+17       4.904745863888e-09       1.889132325043e+43       3.336637887328e+32       1.765681436276e+33       4.346997456032e+42       1.448999152011e+42       5.700558260441e-08       1.306842970789e+43       3.630675041645e+43       9.254410552160e-06       1.493297516218e+00 
       5.083248677097e+13       2.744486699877e-25       8.554707164876e-09       5.942028749966e+21       1.372220133696e+04       2.699494399869e-10       6.975336179297e+17       4.939079084935e-09       1.837149492327e+43       3.267538137568e+32       1.729115243143e+33       4.227382096865e+42       1.409127365622e+42       5.700558260441e-08       1.270882864323e+43       3.530770566543e+43       9.350810662079e-06       1.477902696463e+00 
       5.047913284108e+13       2.783043993523e-25       8.614733815193e-09       5.859705743970e+21       1.372220133696e+04       2.718390860668e-10       6.926848241606e+17       4.973652638529e-09       1.786597059621e+43       3.199869401773e+32       1.693306313723e+33       4.111058166850e+42       1.370352722283e+42       5.700558260441e-08       1.235912264084e+43       3.433615140592e+43       9.447210771997e-06       1.462822056704e+00 
       5.012823519472e+13       2.822142978588e-25       8.674760465510e-09       5.778523270544e+21       1.372220133696e+04       2.737419596693e-10       6.878697360085e+17       5.008468206998e-09       1.737435666928e+43       3.133602044512e+32       1.658238965542e+33       3.997935096464e+42       1.332645032155e+42       5.700558260441e-08       1.201903942050e+43       3.339133118822e+43       9.543610881916e-06       1.448046076333e+00 
