# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       6.266506188699e+13       1.706617884171e-25       6.557456799783e-09       9.555635755241e+21       1.330060624629e+04       2.122491520120e-10       8.334833135584e+17       3.786214886808e-09       4.243077493099e+43       6.121713705189e+32       3.239487355970e+33       1.952710969342e+43       6.509036564473e+42       8.111013765352e-08       2.935229005859e+43       9.131017468685e+43       7.728060083673e-06       2.139650172484e+00 
       6.222945569711e+13       1.730594158825e-25       6.602931534871e-09       9.423248536553e+21       1.330060624629e+04       2.137348960761e-10       8.276894871484e+17       3.812718391015e-09       4.126321676367e+43       5.994936722065e+32       3.172399534873e+33       1.898978657255e+43       6.329928857518e+42       8.111013765352e-08       2.854460964165e+43       8.879761298164e+43       7.843404264027e-06       2.108184728771e+00 
       6.179687755423e+13       1.754907276163e-25       6.650225259364e-09       9.292695458064e+21       1.330060624629e+04       2.152310403486e-10       8.219359355992e+17       3.839407419752e-09       4.012778603396e+43       5.870785213476e+32       3.106701061918e+33       1.846724885213e+43       6.155749617376e+42       8.111013765352e-08       2.775915398654e+43       8.635418887632e+43       7.958748444380e-06       2.077631326905e+00 
       6.136730640936e+13       1.779561968485e-25       6.695699994452e-09       9.163951108936e+21       1.330060624629e+04       2.167376576311e-10       8.162223789465e+17       3.866283271690e-09       3.902359869832e+43       5.749204807436e+32       3.042363164547e+33       1.795908968557e+43       5.986363228524e+42       8.111013765352e-08       2.699531153946e+43       8.397799992697e+43       8.074092624733e-06       2.047950879378e+00 
       6.094072135984e+13       1.804563034580e-25       6.742993718944e-09       9.036990430381e+21       1.330060624629e+04       2.182548212345e-10       8.105485391723e+17       3.893347254592e-09       3.794979503924e+43       5.630142257968e+32       2.979357666063e+33       1.746491342143e+43       5.821637807144e+42       8.111013765352e-08       2.625248757458e+43       8.166719603879e+43       8.189436805087e-06       2.019106500796e+00 
       6.051710164830e+13       1.829915340653e-25       6.790287443437e-09       8.911788710784e+21       1.330060624629e+04       2.197826049831e-10       8.049141401910e+17       3.920600685374e-09       3.690553899588e+43       5.513545421787e+32       2.917656973293e+33       1.698433529530e+43       5.661445098433e+42       8.111013765352e-08       2.553010373101e+43       7.941997802566e+43       8.304780985440e-06       1.991063354951e+00 
       6.009642666167e+13       1.855623821274e-25       6.837581167929e-09       8.788321580896e+21       1.330060624629e+04       2.213210832180e-10       7.993189078361e+17       3.948044890171e-09       3.589001751309e+43       5.399363235465e+32       2.857234064499e+33       1.651698113024e+43       5.505660376748e+42       8.111013765352e-08       2.482759756251e+43       7.723459620924e+43       8.420125165793e-06       1.963788514473e+00 
       5.967867593016e+13       1.881693480339e-25       6.886693881825e-09       8.666565009084e+21       1.330060624629e+04       2.228703308005e-10       7.937625698472e+17       3.975681204402e-09       3.490243990837e+43       5.287545693066e+32       2.798062477551e+33       1.606248704548e+43       5.354162348494e+42       8.111013765352e-08       2.414442209950e+43       7.510934905669e+43       8.535469346147e-06       1.937250831845e+00 
       5.926382912628e+13       1.908129392044e-25       6.933987606317e-09       8.546495296663e+21       1.330060624629e+04       2.244304231161e-10       7.882448558562e+17       4.003510972832e-09       3.394203725627e+43       5.178043824245e+32       2.740116298331e+33       1.562049917305e+43       5.206833057683e+42       8.111013765352e-08       2.348004542330e+43       7.304258185588e+43       8.650813526500e-06       1.911420820754e+00 
       5.885186606383e+13       1.934936701872e-25       6.983100320213e-09       8.428089073274e+21       1.330060624629e+04       2.260014360779e-10       7.827654973746e+17       4.031535549642e-09       3.300806178968e+43       5.070809672807e+32       2.683370149386e+33       1.519067338229e+43       5.063557794098e+42       8.111013765352e-08       2.283395025187e+43       7.103268542704e+43       8.766157706853e-06       1.886270546797e+00 
       5.844276669695e+13       1.962120627597e-25       7.032213034108e-09       8.311323292341e+21       1.330060624629e+04       2.275834461305e-10       7.773242277801e+17       4.059756298489e-09       3.209978631763e+43       4.965796275697e+32       2.627799178816e+33       1.477267501193e+43       4.924225003976e+42       8.111013765352e-08       2.220563353712e+43       6.907809486981e+43       8.881501887207e-06       1.861773526709e+00 
       5.803651111912e+13       1.989686460294e-25       7.081325748004e-09       8.196175226584e+21       1.330060624629e+04       2.291765302534e-10       7.719207823040e+17       4.088174592578e-09       3.121650365911e+43       4.862957642437e+32       2.573379049390e+33       1.436617860946e+43       4.788726203154e+42       8.111013765352e-08       2.159460607324e+43       6.717728834487e+43       8.996846067560e-06       1.837904635341e+00 
       5.763307956218e+13       2.017639565374e-25       7.130438461900e-09       8.082622463594e+21       1.330060624629e+04       2.307807659652e-10       7.665548980178e+17       4.116791814726e-09       3.035752609244e+43       4.762248734987e+32       2.520085927883e+33       1.397086767781e+43       4.656955892603e+42       8.111013765352e-08       2.100039211576e+43       6.532878588900e+43       9.112190247914e-06       1.814640019704e+00 
       5.723245239541e+13       2.045985383628e-25       7.179551175795e-09       7.970642901473e+21       1.330060624629e+04       2.323962313269e-10       7.612263138211e+17       4.145609357428e-09       2.952218481982e+43       4.663625448015e+32       2.467896474645e+33       1.358643442887e+43       4.528811476290e+42       8.111013765352e-08       2.042252901117e+43       6.353114826280e+43       9.227534428267e-06       1.791957019457e+00 
       5.683461012454e+13       2.074729432283e-25       7.230482879095e-09       7.860214744528e+21       1.330060624629e+04       2.340230049462e-10       7.559347704281e+17       4.174628622930e-09       2.870982944664e+43       4.567044589582e+32       2.416787833375e+33       1.321257954387e+43       4.404193181291e+42       8.111013765352e-08       1.986056683671e+43       6.178297583010e+43       9.342878608621e-06       1.769834093291e+00 
       5.643953339081e+13       2.103877306077e-25       7.281414582394e-09       7.751316499035e+21       1.330060624629e+04       2.356611659808e-10       7.506800103556e+17       4.203851023290e-09       2.791982747502e+43       4.472463862233e+32       2.366737621110e+33       1.284901194034e+43       4.283003980113e+42       8.111013765352e-08       1.931406805003e+43       6.008290746820e+43       9.458222788974e-06       1.748250750691e+00 
       5.604720297002e+13       2.133434678349e-25       7.332346285693e-09       7.643926969048e+21       1.330060624629e+04       2.373107941427e-10       7.454617779102e+17       4.233277980453e-09       2.715156381141e+43       4.379841844462e+32       2.317723918428e+33       1.249544854544e+43       4.165149515146e+42       8.111013765352e-08       1.878260714853e+43       5.842961950813e+43       9.573566969327e-06       1.727187488634e+00 
       5.565759977162e+13       2.163407302145e-25       7.383277988993e-09       7.538025252280e+21       1.330060624629e+04       2.389719697017e-10       7.402798191760e+17       4.262910926316e-09       2.640444028762e+43       4.289137972582e+32       2.269725259842e+33       1.215161407559e+43       4.050538025197e+42       8.111013765352e-08       1.826577033809e+43       5.682182470401e+43       9.688911149681e-06       1.706625732817e+00 
       5.527070483775e+13       2.193801011333e-25       7.436028681695e-09       7.433590736030e+21       1.330060624629e+04       2.406447734896e-10       7.351338820020e+17       4.292751302800e-09       2.567787519515e+43       4.200312522952e+32       2.222720624405e+33       1.181724082214e+43       3.939080274048e+42       8.111013765352e-08       1.776315521086e+43       5.525827123080e+43       9.804255330034e-06       1.686547783020e+00 
       5.488649934235e+13       2.224621721741e-25       7.486960384995e-09       7.330603093176e+21       1.330060624629e+04       2.423292869040e-10       7.300237159900e+17       4.322800561919e-09       2.497130283223e+43       4.113326594585e+32       2.176689426498e+33       1.149206844291e+43       3.830689480970e+42       8.111013765352e-08       1.727437043195e+43       5.373774170968e+43       9.919599510388e-06       1.666936762287e+00 
       5.450496459022e+13       2.255875432310e-25       7.539711077698e-09       7.229042278210e+21       1.330060624629e+04       2.440255919124e-10       7.249490724827e+17       4.353060165852e-09       2.428417306339e+43       4.028142092110e+32       2.131611506821e+33       1.117584375949e+43       3.725281253162e+42       8.111013765352e-08       1.679903543474e+43       5.225905226015e+43       1.003494369074e-05       1.647776569617e+00 
       5.412608201611e+13       2.287568226258e-25       7.592461770400e-09       7.128888523347e+21       1.330060624629e+04       2.457337710558e-10       7.199097045508e+17       4.383531587013e-09       2.361595089109e+43       3.944721709089e+32       2.087467123557e+33       1.086832056013e+43       3.622773520043e+42       8.111013765352e-08       1.633678012461e+43       5.082105157831e+43       1.015028787110e-05       1.629051835872e+00 
       5.374983318382e+13       2.319706272268e-25       7.645212463103e-09       7.030122334668e+21       1.330060624629e+04       2.474539074531e-10       7.149053669819e+17       4.414216308121e-09       2.296611603922e+43       3.863028911674e+32       2.044236943735e+33       1.056925940804e+43       3.523086469345e+42       8.111013765352e-08       1.588724459072e+43       4.942262004040e+43       1.026563205145e-05       1.610747882660e+00 
       5.337619978533e+13       2.352295825687e-25       7.699782145210e-09       6.932724488333e+21       1.330060624629e+04       2.491860848053e-10       7.099358162680e+17       4.445115822278e-09       2.233416254799e+43       3.783027922616e+32       2.001902034754e+33       1.027842745494e+43       3.426142484982e+42       8.111013765352e-08       1.545007882582e+43       4.806266883113e+43       1.038097623180e-05       1.592850683964e+00 
       5.300516363985e+13       2.385343229742e-25       7.752532837912e-09       6.836676026833e+21       1.330060624629e+04       2.509303873989e-10       7.050008105939e+17       4.476231633033e-09       2.171959837999e+43       3.704683705588e+32       1.960443856097e+33       9.995598259821e+42       3.331866086607e+42       8.111013765352e-08       1.502494245373e+43       4.674013909588e+43       1.049632041216e-05       1.575346830294e+00 
       5.263670669300e+13       2.418854916776e-25       7.807102520019e-09       6.741958255306e+21       1.330060624629e+04       2.526869001107e-10       7.001001098251e+17       4.507565254464e-09       2.112194503709e+43       3.627961949843e+32       1.919844251210e+33       9.720551612560e+42       3.240183870853e+42       8.111013765352e-08       1.461150446435e+43       4.545400111628e+43       1.061166459251e-05       1.558223495183e+00 
       5.227081101589e+13       2.452837409502e-25       7.861672202125e-09       6.648552737892e+21       1.330060624629e+04       2.544557084115e-10       6.952334754966e+17       4.539118211245e-09       2.054073718788e+43       3.552829055193e+32       1.880085439550e+33       9.453073362527e+42       3.151024454176e+42       8.111013765352e-08       1.420944295589e+43       4.420325350853e+43       1.072700877286e-05       1.541468403837e+00 
       5.190745880426e+13       2.487297322268e-25       7.916241884232e-09       6.556441294152e+21       1.330060624629e+04       2.562368983704e-10       6.904006708010e+17       4.570892038723e-09       1.997552230540e+43       3.479252117285e+32       1.841150008800e+33       9.192955251825e+42       3.064318417275e+42       8.111013765352e-08       1.381844488425e+43       4.298692244366e+43       1.084235295322e-05       1.525069803796e+00 
       5.154663237761e+13       2.522241362348e-25       7.972630555741e-09       6.465605995522e+21       1.330060624629e+04       2.580305566590e-10       6.856014605770e+17       4.602888282994e-09       1.942586031473e+43       3.407198913199e+32       1.803020907238e+33       8.939994753142e+42       2.979998251047e+42       8.111013765352e-08       1.343820581931e+43       4.180406088933e+43       1.095769713357e-05       1.509016437441e+00 
       5.118831417836e+13       2.557676331247e-25       8.029019227251e-09       6.376029161828e+21       1.330060624629e+04       2.598367705556e-10       6.808356112979e+17       4.635108500974e-09       1.889132325043e+43       3.336637887328e+32       1.765681436276e+33       8.693994912064e+42       2.897998304021e+42       8.111013765352e-08       1.306842970789e+43       4.065374787249e+43       1.107304131392e-05       1.493297516217e+00 
       5.083248677097e+13       2.593609126025e-25       8.083588909358e-09       6.287693357845e+21       1.330060624629e+04       2.616556279495e-10       6.761028910605e+17       4.667554260481e-09       1.837149492327e+43       3.267538137568e+32       1.729115243143e+33       8.454764193731e+42       2.818254731244e+42       8.111013765352e-08       1.270882864324e+43       3.953508776229e+43       1.118838549428e-05       1.477902696463e+00 
       5.047913284108e+13       2.630046740636e-25       8.141796570271e-09       6.200581389900e+21       1.330060624629e+04       2.634872173451e-10       6.714030695734e+17       4.700227140304e-09       1.786597059621e+43       3.199869401773e+32       1.693306313723e+33       8.222116333700e+42       2.740705444567e+42       8.111013765352e-08       1.235912264084e+43       3.844720957277e+43       1.130372967463e-05       1.462822056703e+00 
       5.012823519472e+13       2.666996267295e-25       8.198185241781e-09       6.114676302527e+21       1.330060624629e+04       2.653316278665e-10       6.667359181464e+17       4.733128730285e-09       1.737435666928e+43       3.133602044512e+32       1.658238965542e+33       7.995870192929e+42       2.665290064310e+42       8.111013765352e-08       1.201903942050e+43       3.738926628468e+43       1.141907385499e-05       1.448046076333e+00 
