# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       7.692907787600e-03       3.268164615876e-01      -5.089436736348e+02      -5.092257022417e+02      -2.288901741435e-01       1.701720879550e+01      -5.090189733332e+02       3.631683470831e-01       3.631683945131e-01 
       7.809620134675e-03       3.255941982763e-01      -5.225358131630e+02      -5.228329087518e+02      -2.177158749573e-01       1.935542104438e+01      -5.226194212829e+02       3.618101653929e-01       3.618102071083e-01 
       7.926399195086e-03       3.243747111871e-01      -5.362580224125e+02      -5.365707742943e+02      -1.907145820460e-01       1.271536324306e+01      -5.363505704272e+02       3.604556824633e-01       3.604557213881e-01 
       8.043242739716e-03       3.231583376550e-01      -5.501084203990e+02      -5.504374282294e+02      -1.843866028981e-01       2.546219030792e-01      -5.502104904998e+02       3.591050454857e-01       3.591050813791e-01 
       8.160148675780e-03       3.219455116613e-01      -5.640849159470e+02      -5.644307950687e+02      -2.071259728057e-01      -1.212771014020e+01      -5.641969874756e+02       3.577582052500e-01       3.577582382001e-01 
       8.277115038132e-03       3.207364519398e-01      -5.781853156552e+02      -5.785486987938e+02      -2.293071727419e-01      -1.857706598819e+01      -5.783077628294e+02       3.564150401232e-01       3.564150741034e-01 
       8.394139981253e-03       3.195312597578e-01      -5.924075516775e+02      -5.927890909938e+02      -2.226840310799e-01      -1.606265479361e+01      -5.925407017961e+02       3.550755398828e-01       3.550755802117e-01 
       8.511221771859e-03       3.183298484157e-01      -6.067496344253e+02      -6.071499985731e+02      -1.969345143315e-01      -5.807767553172e+00      -6.068938548742e+02       3.537397826235e-01       3.537398297789e-01 
       8.628358782070e-03       3.171319341782e-01      -6.212095144256e+02      -6.216293906793e+02      -1.861206180857e-01       7.298101954220e+00      -6.213652906122e+02       3.524078419199e-01       3.524078895802e-01 
       8.745549483106e-03       3.159372676502e-01      -6.357851650699e+02      -6.362252584703e+02      -2.039531388320e-01       1.702713116371e+01      -6.359531239320e+02       3.510798039286e-01       3.510798442700e-01 
       8.862792439445e-03       3.147457611238e-01      -6.504746731761e+02      -6.509356959916e+02      -2.264708367972e-01       1.877378804698e+01      -6.506555373313e+02       3.497557762378e-01       3.497558068254e-01 
       8.980086303427e-03       3.135573790373e-01      -6.652758944625e+02      -6.657585868356e+02      -2.240956104271e-01       1.174162722176e+01      -6.654704229439e+02       3.484356956124e-01       3.484357205255e-01 
       9.097429810247e-03       3.123723643733e-01      -6.801869725292e+02      -6.806920797162e+02      -2.002125952212e-01      -6.870834144329e-01      -6.803958621730e+02       3.471195923678e-01       3.471196172659e-01 
       9.214821773323e-03       3.111909751388e-01      -6.952059403648e+02      -6.957342233862e+02      -1.860673519746e-01      -1.257542367274e+01      -6.954297872060e+02       3.458074092034e-01       3.458074366319e-01 
       9.332261079998e-03       3.100134112927e-01      -7.103308448716e+02      -7.108830748798e+02      -1.994639368911e-01      -1.826600721835e+01      -7.105701433483e+02       3.444990904291e-01       3.444991200493e-01 
       9.449746687547e-03       3.088397768195e-01      -7.255598346191e+02      -7.261367941698e+02      -2.218795408169e-01      -1.507692743264e+01      -7.258150335730e+02       3.431946508970e-01       3.431946824846e-01 
       9.567277619478e-03       3.076699262686e-01      -7.408909231780e+02      -7.414934132174e+02      -2.233418291080e-01      -4.572930343347e+00      -7.411625151265e+02       3.418940750973e-01       3.418941092544e-01 
       9.684852962090e-03       3.065036356757e-01      -7.563222114648e+02      -7.569510457159e+02      -2.017815139211e-01       8.198298200144e+00      -7.566108007513e+02       3.405974129445e-01       3.405974486459e-01 
       9.802471861276e-03       3.053407253782e-01      -7.718518785113e+02      -7.725078854117e+02      -1.851997778918e-01       1.712690636227e+01      -7.721582077609e+02       3.393047506175e-01       3.393047837643e-01 
