# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       4.801841017077e-10       1.411467338458e-13      -4.991392218179e-12       4.869681736913e-16       5.584536943709e-12       1.075447599297e-12      -6.178947974461e-15 
  118       4.852066584809e-10       1.425395365471e-13      -5.074598018606e-12       4.956579083281e-16       5.453254341815e-12       1.055848084539e-12      -6.122316606389e-15 
  119       4.902411269055e-10       1.438769965288e-13      -5.156390832815e-12       5.044408601909e-16       5.325804618075e-12       1.036722272934e-12      -6.061322932152e-15 
  120       4.952866810342e-10       1.451577474334e-13      -5.236691661338e-12       5.133177788139e-16       5.202153158128e-12       1.018069663084e-12      -5.996388506076e-15 
  121       5.003424036961e-10       1.463804647706e-13      -5.315421502490e-12       5.222894273643e-16       5.082242498684e-12       9.998867547304e-13      -5.927966996150e-15 
  122       5.054072837381e-10       1.475438674979e-13      -5.392501388162e-12       5.313565827462e-16       4.965991669481e-12       9.821669589270e-13      -5.856544843320e-15 
  123       5.104802132658e-10       1.486467196013e-13      -5.467852419616e-12       5.405200357032e-16       4.853295535247e-12       9.649005082005e-13      -5.782641920776e-15 
  124       5.155599848845e-10       1.496878316759e-13      -5.541395803282e-12       5.497805909220e-16       4.744024137666e-12       9.480743667179e-13      -5.706812193249e-15 
  125       5.206452889412e-10       1.506660625061e-13      -5.613052886550e-12       5.591390671351e-16       4.638022037335e-12       9.316721404510e-13      -5.629644376298e-15 
  126       5.257347107649e-10       1.515803206471e-13      -5.682745193569e-12       5.685962972240e-16       4.535107655727e-12       9.156739873423e-13      -5.551762595600e-15 
